61416	['2021'] ['July'] ['03']	1	13 	4 	0 	0 	0 	4 	19 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	6 	5 	0 	3 	2 	2 	14 	10 	16 	5 	14 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 	9 	
61417	['2021'] ['July'] ['03']	1	0 	0 	0 	0 	0 	0 	0 	3 	3 	0 	0 	0 	0 	0 	0 	0 	1 	1 	1 	0 	0 	0 	1 	0 	0 	13 	1 	0 	0 	1 	0 	0 	1 	1 	0 	0 	0 	0 	0 	0 	5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61418	['2021'] ['July'] ['03']	1	12 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	2 	10 	0 	0 	0 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61419	['2021'] ['July'] ['03']	1	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	1 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61420	['2021'] ['July'] ['03']	1	0 	0 	0 	0 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	1 	3 	0 	0 	0 	0 	0 	0 	0 	0 	
61421	['2021'] ['July'] ['03']	1	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61422	['2021'] ['July'] ['03']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	6 	4 	2 	3 	
61423	['2021'] ['July'] ['03']	1	0 	0 	3 	8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	0 	3 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	
61424	['2021'] ['July'] ['04']	1	2 	0 	0 	0 	0 	0 	0 	6 	12 	13 	5 	0 	0 	0 	0 	1 	1 	11 	9 	9 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 	0 	0 	0 	5 	5 	0 	2 	2 	0 	1 	1 	0 	0 	0 	0 	0 	0 	1 	2 	0 	0 	0 	0 	3 	4 	0 	0 	0 	3 	0 	
61425	['2021'] ['July'] ['04']	1	0 	3 	11 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	6 	1 	0 	2 	0 	4 	7 	4 	13 	7 	6 	7 	1 	0 	0 	0 	0 	0 	10 	1 	10 	10 	10 	0 	0 	0 	0 	6 	0 	0 	0 	2 	0 	3 	1 	7 	0 	0 	0 	0 	
61426	['2021'] ['July'] ['04']	1	0 	0 	0 	2 	0 	0 	4 	1 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	0 	2 	5 	0 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	7 	0 	0 	1 	5 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61427	['2021'] ['July'] ['04']	1	0 	0 	14 	9 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	6 	2 	0 	0 	11 	14 	13 	9 	0 	0 	0 	14 	0 	0 	0 	0 	0 	0 	8 	0 	0 	0 	0 	0 	0 	1 	10 	7 	5 	0 	0 	0 	0 	12 	10 	5 	5 	9 	4 	8 	0 	0 	
61428	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	2 	0 	0 	0 	0 	0 	0 	10 	7 	1 	13 	17 	11 	13 	9 	14 	12 	9 	0 	0 	0 	4 	8 	0 	0 	0 	0 	0 	0 	0 	0 	3 	3 	4 	0 	0 	0 	0 	0 	5 	0 	0 	0 	12 	11 	0 	0 	8 	
61429	['2021'] ['July'] ['04']	1	16 	3 	0 	0 	7 	0 	0 	0 	6 	0 	0 	0 	0 	16 	13 	3 	16 	2 	14 	15 	0 	0 	0 	0 	0 	0 	0 	0 	1 	2 	0 	0 	1 	9 	4 	0 	0 	0 	1 	0 	17 	15 	13 	5 	11 	15 	1 	0 	0 	0 	16 	0 	0 	0 	0 	0 	0 	4 	5 	2 	
61430	['2021'] ['July'] ['04']	1	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	7 	13 	13 	9 	0 	0 	0 	0 	0 	0 	1 	0 	0 	16 	9 	16 	1 	0 	0 	2 	5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	8 	13 	5 	5 	0 	1 	1 	1 	1 	4 	9 	4 	
61431	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	6 	14 	18 	8 	12 	0 	0 	0 	0 	0 	0 	0 	0 	5 	15 	10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	1 	1 	0 	0 	6 	3 	1 	1 	3 	5 	3 	0 	0 	1 	2 	0 	0 	0 	0 	0 	0 	0 	
61432	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	1 	0 	2 	18 	9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	7 	8 	0 	0 	1 	0 	0 	7 	9 	15 	7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	11 	11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	14 	9 	
61433	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	1 	15 	0 	0 	0 	0 	0 	2 	11 	13 	11 	0 	0 	0 	0 	0 	1 	0 	0 	3 	7 	4 	8 	19 	9 	5 	0 	0 	2 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	1 	1 	2 	5 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	3 	0 	
61434	['2021'] ['July'] ['04']	1	13 	9 	3 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	9 	0 	0 	0 	0 	0 	1 	6 	9 	13 	6 	3 	0 	0 	0 	0 	0 	0 	1 	10 	3 	0 	0 	1 	1 	1 	0 	0 	1 	0 	0 	6 	0 	0 	0 	0 	7 	1 	13 	5 	1 	1 	0 	
61435	['2021'] ['July'] ['04']	1	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61436	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61437	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61438	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61439	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61440	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61441	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61442	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61443	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61444	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61445	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61446	['2021'] ['July'] ['04']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61447	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	1 	2 	1 	9 	11 	8 	5 	9 	0 	0 	0 	1 	0 	6 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	1 	4 	0 	1 	6 	0 	8 	0 	0 	0 	1 	1 	6 	11 	11 	5 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	
61448	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	3 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	4 	0 	3 	13 	11 	10 	9 	11 	1 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	4 	0 	5 	2 	0 	7 	1 	0 	3 	2 	0 	0 	1 	0 	
61449	['2021'] ['July'] ['05']	1	0 	6 	7 	1 	5 	1 	10 	7 	13 	6 	1 	1 	0 	1 	0 	4 	1 	0 	1 	0 	1 	0 	3 	2 	8 	4 	0 	10 	11 	5 	13 	0 	0 	1 	0 	0 	0 	0 	0 	1 	0 	0 	1 	0 	0 	0 	0 	2 	1 	0 	0 	6 	12 	0 	0 	5 	5 	0 	0 	0 	
61450	['2021'] ['July'] ['05']	1	0 	3 	2 	13 	0 	1 	1 	2 	5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	1 	0 	0 	2 	16 	11 	11 	7 	0 	6 	8 	5 	11 	9 	3 	0 	0 	0 	0 	0 	2 	3 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61451	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	2 	0 	0 	0 	4 	13 	11 	2 	0 	0 	1 	3 	12 	12 	1 	0 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 	1 	6 	4 	12 	10 	0 	4 	2 	12 	2 	3 	1 	0 	0 	0 	0 	0 	0 	0 	2 	4 	1 	
61452	['2021'] ['July'] ['05']	1	0 	4 	0 	0 	0 	1 	0 	3 	3 	1 	0 	0 	2 	2 	1 	4 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	6 	9 	8 	10 	13 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 	6 	2 	12 	2 	0 	0 	2 	
61453	['2021'] ['July'] ['05']	1	10 	0 	0 	0 	5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	5 	1 	5 	9 	1 	5 	8 	5 	8 	8 	0 	0 	0 	0 	0 	4 	8 	1 	7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	11 	7 	0 	0 	
61454	['2021'] ['July'] ['05']	1	0 	16 	2 	0 	0 	2 	0 	0 	1 	4 	0 	0 	0 	0 	0 	0 	0 	0 	7 	8 	13 	0 	0 	8 	7 	16 	0 	0 	0 	2 	0 	0 	1 	0 	0 	0 	1 	5 	2 	0 	0 	0 	0 	0 	0 	0 	11 	0 	0 	0 	0 	0 	0 	0 	4 	8 	4 	11 	1 	0 	
61455	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	4 	14 	17 	2 	2 	2 	1 	0 	0 	0 	0 	0 	7 	8 	0 	8 	0 	0 	1 	0 	0 	9 	5 	0 	0 	0 	0 	0 	0 	0 	2 	10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61456	['2021'] ['July'] ['05']	1	1 	0 	1 	14 	12 	13 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	1 	4 	2 	5 	17 	12 	6 	11 	15 	12 	16 	16 	18 	2 	2 	1 	1 	6 	5 	0 	0 	0 	
61457	['2021'] ['July'] ['05']	1	0 	0 	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	
61458	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	3 	0 	0 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61459	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61460	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61461	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61462	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61463	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61464	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61465	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61466	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61467	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61468	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61469	['2021'] ['July'] ['05']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61470	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	5 	0 	0 	0 	8 	7 	0 	0 	0 	0 	10 	2 	0 	0 	0 	0 	5 	7 	13 	4 	1 	8 	14 	12 	17 	12 	9 	3 	0 	0 	0 	1 	0 	0 	0 	1 	0 	1 	0 	0 	0 	0 	0 	5 	0 	0 	0 	3 	5 	8 	6 	0 	0 	
61471	['2021'] ['July'] ['06']	1	0 	9 	11 	8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	0 	4 	17 	4 	0 	5 	4 	3 	4 	15 	0 	0 	13 	17 	18 	18 	9 	6 	0 	0 	0 	0 	7 	0 	0 	0 	3 	13 	2 	0 	8 	0 	15 	6 	0 	0 	0 	0 	0 	0 	0 	5 	
61472	['2021'] ['July'] ['06']	1	5 	4 	0 	18 	6 	2 	3 	2 	0 	0 	0 	4 	0 	6 	3 	2 	2 	8 	0 	7 	6 	17 	15 	15 	17 	9 	0 	0 	0 	0 	0 	0 	4 	0 	4 	0 	1 	0 	0 	6 	17 	4 	10 	1 	6 	3 	0 	0 	8 	0 	7 	2 	3 	9 	15 	2 	10 	0 	0 	0 	
61473	['2021'] ['July'] ['06']	1	0 	0 	6 	0 	12 	16 	11 	13 	13 	14 	17 	8 	8 	0 	1 	17 	16 	9 	15 	7 	0 	4 	14 	11 	4 	3 	0 	0 	0 	0 	4 	3 	5 	5 	0 	0 	0 	4 	0 	0 	5 	0 	0 	14 	14 	6 	5 	8 	4 	6 	0 	0 	0 	3 	5 	0 	0 	0 	0 	0 	
61474	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	3 	0 	4 	0 	10 	6 	2 	11 	7 	5 	0 	0 	0 	0 	6 	6 	4 	0 	4 	4 	11 	13 	10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	1 	10 	6 	0 	0 	8 	2 	9 	12 	5 	3 	0 	0 	0 	0 	0 	0 	
61475	['2021'] ['July'] ['06']	1	0 	3 	0 	0 	0 	0 	0 	0 	2 	6 	10 	8 	0 	10 	15 	5 	1 	0 	0 	0 	0 	3 	2 	9 	2 	1 	3 	0 	13 	2 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	18 	3 	15 	10 	2 	3 	4 	0 	0 	0 	0 	0 	0 	0 	0 	
61476	['2021'] ['July'] ['06']	1	0 	0 	1 	10 	6 	8 	7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	6 	11 	1 	0 	0 	0 	0 	0 	0 	0 	0 	4 	0 	0 	16 	1 	18 	12 	12 	0 	0 	0 	11 	12 	6 	0 	8 	0 	0 	3 	16 	10 	11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61477	['2021'] ['July'] ['06']	1	0 	0 	1 	0 	0 	0 	0 	10 	14 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	11 	12 	16 	10 	0 	0 	0 	0 	0 	0 	1 	7 	8 	9 	14 	7 	0 	1 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61478	['2021'] ['July'] ['06']	1	2 	0 	0 	0 	1 	19 	15 	0 	0 	0 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	9 	0 	1 	0 	1 	14 	3 	0 	0 	1 	8 	0 	10 	10 	15 	10 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61479	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	1 	4 	3 	0 	0 	0 	1 	0 	6 	14 	16 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	13 	8 	12 	8 	8 	7 	10 	14 	0 	2 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61480	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	4 	8 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	3 	5 	0 	1 	14 	11 	0 	0 	0 	1 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	6 	0 	0 	0 	1 	2 	10 	3 	3 	4 	3 	0 	0 	0 	0 	0 	0 	0 	
61481	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61482	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61483	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61484	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
