20 	20 	17 	22 	18 	18 	22 	23 	16 	19 	20 	19 	19 	15 	14 	0 	0 	0 	0 	2 	0 	2 	7 	11 	17 	17 	19 	21 	21 	20 	22 	23 	20 	22 	22 	20 	18 	17 	18 	20 	17 	19 	18 	17 	19 	22 	20 	23 	20 	22 	22 	24 	19 	21 	20 	20 	17 	23 	21 	22 	
19 	20 	22 	23 	21 	0 	0 	0 	9 	17 	21 	22 	23 	24 	23 	22 	20 	22 	22 	24 	25 	26 	23 	22 	21 	20 	24 	22 	21 	21 	22 	22 	21 	21 	23 	24 	20 	19 	19 	20 	18 	18 	12 	0 	0 	12 	23 	22 	23 	26 	22 	23 	22 	22 	22 	20 	23 	24 	24 	21 	
21 	11 	11 	14 	23 	21 	22 	20 	21 	22 	23 	22 	21 	19 	20 	20 	19 	19 	21 	18 	14 	16 	21 	21 	22 	22 	22 	19 	20 	23 	17 	18 	19 	7 	12 	21 	21 	22 	19 	19 	24 	19 	20 	19 	20 	21 	18 	20 	18 	19 	14 	13 	9 	8 	12 	20 	15 	14 	19 	21 	
14 	21 	20 	24 	23 	20 	20 	20 	19 	13 	18 	18 	19 	19 	19 	15 	8 	17 	21 	23 	15 	17 	20 	15 	18 	25 	20 	20 	22 	25 	20 	20 	15 	19 	12 	12 	13 	18 	18 	14 	19 	22 	15 	17 	22 	18 	18 	16 	18 	13 	10 	19 	23 	22 	19 	18 	18 	18 	20 	18 	
17 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	5 	13 	15 	18 	17 	18 	18 	18 	19 	20 	16 	19 	21 	17 	10 	17 	16 	14 	11 	13 	12 	17 	16 	16 	18 	20 	19 	17 	13 	13 	15 	20 	19 	18 	19 	18 	14 	15 	14 	19 	15 	8 	4 	
16 	20 	20 	21 	17 	19 	21 	15 	17 	17 	15 	17 	19 	15 	18 	18 	9 	14 	20 	21 	24 	20 	15 	17 	19 	19 	20 	17 	15 	18 	17 	14 	11 	12 	15 	16 	17 	20 	19 	15 	10 	14 	13 	13 	0 	0 	4 	16 	16 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	10 	11 	12 	8 	9 	12 	18 	16 	17 	18 	18 	17 	21 	21 	19 	19 	22 	17 	22 	22 	20 	19 	21 	18 	19 	18 	18 	16 	15 	14 	15 	18 	16 	14 	18 	19 	18 	23 	17 	17 	18 	16 	18 	10 	
3 	17 	16 	18 	17 	13 	14 	17 	18 	14 	21 	20 	15 	19 	19 	18 	15 	14 	19 	11 	10 	6 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	6 	13 	6 	5 	13 	11 	16 	15 	18 	
19 	16 	11 	8 	2 	9 	10 	18 	11 	9 	8 	9 	13 	13 	10 	16 	16 	16 	16 	7 	0 	4 	6 	8 	12 	5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	5 	17 	12 	13 	9 	16 	17 	12 	13 	0 	0 	0 	0 	12 	2 	2 	0 	0 	0 	3 	9 	3 	0 	0 	0 	0 	
9 	3 	0 	0 	4 	0 	0 	0 	0 	0 	0 	4 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	1 	0 	0 	1 	0 	2 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
