4 	2 	7 	18 	16 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	0 	0 	2 	0 	0 	0 	0 	0 	3 	0 	4 	14 	3 	12 	12 	19 	2 	0 	1 	15 	18 	15 	3 	3 	5 	1 	2 	0 	0 	0 	2 	0 	0 	0 	5 	0 	0 	0 	
9 	13 	15 	11 	14 	8 	7 	8 	14 	14 	10 	9 	18 	14 	12 	17 	13 	12 	13 	13 	7 	10 	6 	9 	9 	6 	10 	10 	11 	12 	10 	15 	13 	0 	14 	18 	15 	12 	13 	16 	21 	12 	12 	12 	7 	14 	7 	15 	12 	9 	15 	10 	8 	8 	5 	15 	14 	11 	12 	16 	
14 	11 	11 	8 	13 	11 	14 	13 	9 	13 	13 	8 	13 	3 	0 	0 	0 	0 	6 	5 	13 	12 	9 	15 	12 	13 	16 	6 	14 	14 	8 	21 	8 	0 	11 	18 	17 	17 	18 	20 	6 	12 	8 	8 	7 	11 	11 	12 	13 	4 	12 	6 	5 	11 	8 	14 	8 	8 	2 	3 	
5 	4 	7 	8 	10 	10 	9 	7 	14 	14 	12 	12 	6 	15 	12 	11 	9 	10 	12 	16 	14 	5 	15 	13 	10 	11 	6 	15 	14 	14 	13 	15 	11 	13 	3 	0 	5 	3 	2 	9 	9 	8 	5 	15 	17 	10 	12 	12 	14 	4 	7 	13 	12 	9 	7 	12 	9 	12 	13 	12 	
17 	14 	13 	8 	5 	5 	6 	13 	11 	12 	13 	12 	15 	15 	20 	15 	18 	20 	17 	15 	14 	18 	21 	15 	10 	1 	3 	6 	14 	18 	23 	19 	19 	11 	9 	13 	7 	15 	10 	10 	9 	12 	7 	13 	7 	10 	14 	8 	13 	10 	16 	10 	7 	11 	12 	11 	13 	10 	9 	1 	
3 	6 	13 	13 	9 	11 	12 	14 	10 	11 	5 	9 	13 	10 	18 	13 	5 	11 	15 	17 	13 	10 	7 	16 	11 	6 	9 	11 	8 	11 	10 	7 	12 	13 	10 	3 	3 	5 	14 	13 	11 	11 	8 	12 	13 	14 	13 	17 	20 	18 	12 	8 	16 	8 	10 	15 	10 	6 	12 	12 	
11 	8 	13 	5 	9 	14 	10 	9 	12 	16 	8 	7 	14 	4 	13 	19 	11 	10 	6 	4 	16 	14 	16 	13 	14 	14 	19 	14 	11 	7 	11 	12 	17 	17 	6 	0 	0 	12 	14 	16 	18 	17 	4 	4 	16 	9 	13 	10 	12 	8 	10 	8 	3 	7 	9 	12 	11 	15 	11 	12 	
10 	11 	8 	15 	12 	8 	13 	10 	14 	12 	11 	11 	11 	10 	7 	8 	5 	5 	5 	11 	13 	11 	12 	11 	9 	13 	10 	13 	10 	9 	4 	0 	13 	0 	0 	13 	15 	9 	12 	12 	9 	6 	7 	14 	19 	13 	12 	12 	15 	7 	16 	17 	14 	11 	16 	9 	5 	12 	13 	12 	
9 	9 	8 	8 	0 	0 	0 	13 	18 	13 	5 	12 	15 	14 	12 	22 	17 	12 	8 	13 	14 	13 	13 	11 	2 	11 	10 	17 	13 	17 	15 	15 	16 	2 	10 	13 	0 	0 	1 	19 	13 	6 	0 	8 	3 	5 	2 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	4 	
5 	3 	15 	9 	1 	0 	0 	0 	0 	0 	7 	2 	8 	0 	0 	12 	12 	10 	9 	7 	15 	5 	0 	2 	9 	8 	8 	8 	14 	17 	23 	1 	8 	0 	0 	6 	13 	19 	13 	14 	13 	7 	6 	17 	10 	17 	9 	11 	9 	14 	15 	16 	9 	9 	4 	5 	12 	10 	16 	13 	
12 	13 	5 	2 	12 	9 	15 	10 	0 	0 	1 	0 	1 	0 	6 	9 	21 	29 	31 	12 	0 	0 	0 	27 	33 	27 	19 	23 	28 	28 	27 	34 	30 	17 	21 	24 	7 	24 	30 	19 	18 	27 	5 	0 	0 	0 	16 	31 	24 	14 	23 	22 	23 	34 	28 	26 	25 	27 	21 	26 	
18 	8 	0 	0 	0 	0 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
